index_date,a,b
09-15 04,0,0
09-15 05,0.641212929703645,660.1914640037372
09-15 06,0.9943792469007333,25.631301694782962
09-15 07,1.8101996364849715,11.516601260360037
09-15 08,3.3589574736492165,9.42578300716649
09-15 09,4.082862843147578,8.990559045534368
09-15 10,5.7759587751068295,7.315724008136373
09-15 11,6.227412826930548,9.449152934477556
09-15 12,3.2452496047245294,5.99348469179485
09-15 13,2.2663803526671273,4.165545130212886
09-15 14,3.199659644106506,7.344599854380089
09-15 15,5.923930085895715,20.58362921330547
09-15 16,5.9470493467827135,36.56091205690703
09-15 17,20.7485645212066,289.3242600829207
09-15 18,72.39105129067997,24479.532928820227
09-15 19,0,0
09-15 20,0,0
09-15 21,0,0
09-15 22,0,0
09-15 23,0,0
09-16 00,0,0
09-16 01,0,0
09-16 02,0,0
09-16 03,0,0
09-16 04,0,0
09-16 05,3.907443871712891,14562.935341762406
09-16 06,4.17615099224285,353.08870373854313
09-16 07,2.3671824920954485,33.909748071232286
09-16 08,2.3640304732738993,11.678094257624865
09-16 09,2.729983465091049,5.7523678321267555
09-16 10,6.678630195171674,9.934288497268085
09-16 11,10.914569450755945,11.225363115019837
09-16 12,27.257175221111606,31.75132334450549
09-16 13,5.800853694966772,8.332015967133337
09-16 14,5.200850891257076,9.05077113087699
09-16 15,7.201926184068928,18.986582858196282
09-16 16,5.904332477474467,28.00394901525463
09-16 17,47.66787797015896,686.4418438234052
09-16 18,85.59160615311728,41647.66122189908
09-16 19,0,0
09-16 20,0,0
09-16 21,0,0
09-16 22,0,0
09-16 23,0,0
09-17 00,0,0
09-17 01,0,0
09-17 02,0,0
09-17 03,0,0
09-17 04,0,0
09-17 05,0.7774624935284474,1837.1358672651397
09-17 06,0.6801980071115424,24.746022280875803
09-17 07,1.023389764161103,11.708364635313082
09-17 08,3.681676813336517,17.67011274141916
09-17 09,5.343822129904085,19.409616803352584
09-17 10,11.794059908792155,26.936189432948872
09-17 11,18.187125423876115,47.16789570379996
09-17 12,43.41924007766323,125.90941682624312
09-17 13,6.934597078549126,23.164415144686345
09-17 14,62.02229060555167,311.29610067757557
09-17 15,82.19406445306738,332.20786202183166
09-17 16,623.1056154910058,3451.3607194209208
09-17 17,692.4696377785515,12651.400562681558
09-17 18,13.861721803426622,15404.207693662234
09-17 19,0,0
09-17 20,0,0
09-17 21,0,0
09-17 22,0,0
09-17 23,0,0
09-18 00,0,0
09-18 01,0,0
09-18 02,0,0
09-18 03,0,0
09-18 04,0,0
09-18 05,0.7925305853580706,2830.7349112706565
09-18 06,0.8112480917296904,36.130646474689
09-18 07,3.796909836138681,73.05334528101767
09-18 08,13.614011276741108,218.69184064501252
09-18 09,2.8562463265045253,26.41637117546956
09-18 10,5.405165762367551,44.29264927744151
09-18 11,3.7667186871118,19.12990835201662
09-18 12,25.11509079153829,80.88542572605604
09-18 13,26.851709147015413,70.60450875552011
09-18 14,9.703706365532067,24.121062236051376
09-18 15,7.799864944270454,24.086649660444404
09-18 16,6.4850322308173185,45.76793442300482
09-18 17,7.8058242739284305,143.36118665814269
09-18 18,10.123408164639159,13593.482552490092
09-18 19,0,0
09-18 20,0,0
09-18 21,0,0
09-18 22,0,0
09-18 23,0,0
09-19 00,0,0
09-19 01,0,0
09-19 02,0,0
09-19 03,0,0
09-19 04,0,0
09-19 05,3.2557588207562653,33586.234747999755
09-19 06,2.89736313597151,246.51428089710458
09-19 07,2.1164790323780585,49.4576635161335
09-19 08,1.914407791538006,14.861718246651359
09-19 09,1.1646033004917644,5.14445897205071
09-19 10,2.3259649025826747,9.404626977781476
09-19 11,6.235481165497766,16.979568919487317
09-19 12,6.030846852505165,10.355079385379861
09-19 13,211.65144211971568,366.52438414829163
09-19 14,9.535093788348282,26.72695183118134
09-19 15,15.226769071357182,55.15609071669534
09-19 16,2.9838710799948727,32.17838701402792
09-19 17,10.356804519302552,242.1006466248955
09-19 18,18.49309995457995,50250.50020802873
09-19 19,0,0
09-19 20,0,0
09-19 21,0,0
09-19 22,0,0
09-19 23,0,0
09-20 00,0,0
09-20 01,0,0
09-20 02,0,0
09-20 03,0,0
09-20 04,0,0
09-20 05,0.7326868704388542,6195.524185320964
09-20 06,0.6371778449345085,23.628916527405725
09-20 07,1.8071611715080156,13.10343865820541
09-20 08,1.155239507063626,5.219793187957912
09-20 09,1.8996281998499223,5.074707999267763
09-20 10,2.131082672813681,4.335357607062497
09-20 11,2.1781853661362587,3.8874854483619807
09-20 12,15.597638311135762,14.94070574937187
09-20 13,44.280232955338136,42.87458601000245
09-20 14,18.688821971387394,35.42233697982081
09-20 15,23.827618598274874,75.99775823003827
09-20 16,66.97405454934729,376.5453584657787
09-20 17,13.033403551660008,263.9678174428061
09-20 18,7.211480996613594,41872.97078760288
09-20 19,0,0
09-20 20,0,0
09-20 21,0,0
09-20 22,0,0
09-20 23,0,0
09-21 00,0,0
09-21 01,0,0
09-21 02,0,0
09-21 03,0,0
09-21 04,0,0
09-21 05,10.284040729979223,72858.00203569254
09-21 06,28.05922085799357,481.1198970548057
09-21 07,72.44498239504178,297.0678645524762
09-21 08,59.21617186197147,118.5300311216393
09-21 09,24.90083192429577,31.66494073881493
09-21 10,10.996465357294127,11.296317282274654
09-21 11,15.300437031001774,12.984527680551064
09-21 12,13.488506639842429,13.993341783481604
09-21 13,4.737163604052551,7.1710227244158915
09-21 14,3.7362801120935307,8.041702860559159
09-21 15,4.896097271903916,15.49128898796344
09-21 16,7.359371181093475,43.290611655047535
09-21 17,83.13022887449243,1611.929569342992
09-21 18,3.146771590480212,88655.51351447903
09-21 19,0,0
09-21 20,0,0
09-21 21,0,0
09-21 22,0,0
09-21 23,0,0
09-22 00,0,0
09-22 01,0,0
09-22 02,0,0
09-22 03,0,0
09-22 04,0,0
09-22 05,1.0449614183044418,70673.16276228655
09-22 06,0.6491828570630858,27.421313362253432
09-22 07,1.129395749292149,10.468357629949429
09-22 08,2.4736693677902113,9.783972731069687
09-22 09,6.583708898657241,16.603179887383998
09-22 10,5.520576950064283,12.164560845382285
09-22 11,4.264577375989467,7.305023421933801
09-22 12,4.265410979232579,9.505783682459821
09-22 13,2.2860514959696894,7.443738221446186
09-22 14,6.301009720405214,30.88618956382503
09-22 15,6.403172925010055,34.73977786281136
09-22 16,2.576019730437698,29.51403069525518
09-22 17,13.48890163291947,388.26369400816304
09-22 18,0,0
09-22 19,0,0
09-22 20,0,0
09-22 21,0,0
09-22 22,0,0
09-22 23,0,0
09-23 00,0,0
09-23 01,0,0
09-23 02,0,0
09-23 03,0,0
09-23 04,0,0
09-23 05,0.3333331040990378,969409.8888891182
09-23 06,0.6831666678901036,34.14113418458716
09-23 07,1.0385222938062406,10.618494714247959
09-23 08,5.337489428635413,17.43692843883452
09-23 09,9.788098865953565,17.882065395751848
09-23 10,8.168914183521771,11.60250570656555
09-23 11,9.670237875234909,13.938190574409273
09-23 12,3.676263979678916,6.445876469488938
09-23 13,5.408226680303349,10.488613636934847
09-23 14,7.306272762405495,21.177560052197286
09-23 15,5.232134691159442,23.404029677667403
09-23 16,4.845523468519988,40.27895915898653
09-23 17,21.244178761259374,544.5055611278452
09-23 18,0,0
09-23 19,0,0
09-23 20,0,0
09-23 21,0,0
09-23 22,0,0
09-23 23,0,0
09-24 00,0,0
09-24 01,0,0
09-24 02,0,0
09-24 03,0,0
09-24 04,0,0
09-24 05,0,0
09-24 06,1.7015960745804306,66.65541264943784
09-24 07,2.0930556002300533,18.046453132951097
09-24 08,6.720214564112368,22.483210259769592
09-24 09,30.194995369539743,98.71816891244124
09-24 10,993.4066467358962,1247.491803824208
09-24 11,6.06091567210965,7.528604544476965
09-24 12,3.3104598371627922,4.542640237520046
09-24 13,1.9032308402509768,3.0374612204718625
09-24 14,2.59861353387658,4.964339852656505
09-24 15,4.285870883630901,12.040820660966533
09-24 16,3.096439031975052,20.171425545244595
09-24 17,54.48869426631188,1453.0025121599654
09-24 18,0,0
09-24 19,0,0
09-24 20,0,0
09-24 21,0,0
09-24 22,0,0
09-24 23,0,0
09-25 00,0,0
09-25 01,0,0
09-25 02,0,0
09-25 03,0,0
09-25 04,0,0
09-25 05,0,0
09-25 06,14.247088189222398,585.2462272634895
09-25 07,9.764457676289936,130.82435107747503
09-25 08,12.754812818648919,78.90442336398382
09-25 09,2.575690928609857,11.209986998475015
09-25 10,50.86670229211706,107.64822360377917
09-25 11,242.12351081002495,351.6377469164495
09-25 12,53.33728330119864,67.9768854810136
09-25 13,10.96694886678568,19.425225179599938
09-25 14,7.621282791420734,22.339026319044926
09-25 15,24.96231001241342,101.91546339387554
09-25 16,8.327270826389448,85.52504458796943
09-25 17,53.40874037241344,2028.8607729033502
09-25 18,0,0
09-25 19,0,0
09-25 20,0,0
09-25 21,0,0
09-25 22,0,0
09-25 23,0,0
09-26 00,0,0
09-26 01,0,0
09-26 02,0,0
09-26 03,0,0
09-26 04,0,0
09-26 05,0,0
09-26 06,2.328270936806536,121.07329467264907
09-26 07,2.2256636806773082,27.89685930646586
09-26 08,5.587930253385762,28.195960805317153
09-26 09,26.11215547901767,76.90429340923568
09-26 10,3.1268338333322268,8.664662824677094
09-26 11,7.497143597080821,15.112681258731284
09-26 12,15.817850893914061,38.866545453496805
09-26 13,28.757136954323997,74.5493374827616
09-26 14,11.433585802177523,27.381487521316608
09-26 15,35.560803592045424,136.52324502663404
09-26 16,118.59814198654485,760.2786316385277
09-26 17,121.15986069139382,4469.524841217617
09-26 18,0,0
09-26 19,0,0
09-26 20,0,0
09-26 21,0,0
09-26 22,0,0
09-26 23,0,0
09-27 00,0,0
09-27 01,0,0
09-27 02,0,0
09-27 03,0,0
09-27 04,0,0
09-27 05,0,0
09-27 06,1.3009064764022513,64.5736831836453
09-27 07,2.0699886302909762,21.73064727723866
09-27 08,3.5246819808443215,18.80364013211408
09-27 09,1.5025645672498484,8.92064659232371
09-27 10,2.949372026801932,17.675670232184533
09-27 11,9.691191206581905,49.39396966179139
09-27 12,11.574215858283472,48.09984390173612
09-27 13,2.0382544841671963,7.209759896858583
09-27 14,3.448395491836481,17.037863855190793
09-27 15,8.8113169540573,35.842176457607465
09-27 16,7.722755249403047,67.28947124216572
09-27 17,26.895577408259676,1182.5893046495837
09-27 18,0,0
09-27 19,0,0
09-27 20,0,0
09-27 21,0,0
09-27 22,0,0
09-27 23,0,0
09-28 00,0,0
09-28 01,0,0
09-28 02,0,0
09-28 03,0,0
09-28 04,0,0
09-28 05,0,0
09-28 06,3.5963198103636516,171.17463482610654
09-28 07,1.0565276324914545,14.173175654117257
09-28 08,9.914861056218287,52.90165850077998
09-28 09,5.366846466031351,37.70977444930854
09-28 10,15.865895114389033,103.52719391337784
09-28 11,582.9841226712283,4334.010409760579
09-28 12,9.949723301118132,60.91643794133062
09-28 13,25.606357757781282,132.31963236165265
09-28 14,14.499008184596596,100.94078830297711
09-28 15,10.53224524779121,85.08135232085168
09-28 16,710.2488415443531,10014.345998668294
09-28 17,7.760290714836704,515.0809114717397
09-28 18,0,0
09-28 19,0,0
09-28 20,0,0
09-28 21,0,0
09-28 22,0,0
09-28 23,0,0
09-29 00,0,0
09-29 01,0,0
09-29 02,0,0
09-29 03,0,0
09-29 04,0,0
09-29 05,0,0
09-29 06,19.834800269092803,1064.8559202237802
09-29 07,154.89980865511606,997.4792271737416
09-29 08,52.35674605466263,134.62396136457872
09-29 09,104.8158598427478,160.62611817956667
09-29 10,70.36340884405696,82.1448036637118
09-29 11,12.859279107466511,14.198999186762462
09-29 12,22.48953916698274,21.40949988867477
09-29 13,27.325840179730445,33.43829975707653
09-29 14,17.5627531163043,35.11025015391523
09-29 15,1282.533967987478,3061.113181450285
09-29 16,76.34115577281686,505.87838724382027
09-29 17,3433.04734500335,169086.02508741146
09-29 18,0,0
09-29 19,0,0
09-29 20,0,0
09-29 21,0,0
09-29 22,0,0
09-29 23,0,0
09-30 00,0,0
09-30 01,0,0
09-30 02,0,0
09-30 03,0,0
09-30 04,0,0
09-30 05,0,0
09-30 06,1.9785668718155325,239.23991227572603
09-30 07,1.2308779124507954,31.245789798909282
09-30 08,0.992445816739326,10.03099312691738
09-30 09,1.1799844129729113,8.013480639290881
09-30 10,1.2749611111733024,7.558107123905727
09-30 11,4.258763106282255,27.07231354294952
09-30 12,38.483595748479274,294.38276692941196
09-30 13,9.006733741275392,86.44215257227488
09-30 14,12.951251800067446,110.89980642915202
09-30 15,117.72147183360602,797.1452641895165
09-30 16,7.131805757604053,75.32476000353805
09-30 17,17.233739859780464,1206.322663072563
09-30 18,0,0
09-30 19,0,0
09-30 20,0,0
09-30 21,0,0
09-30 22,0,0
09-30 23,0,0
10-01 00,0,0
10-01 01,0,0
10-01 02,0,0
10-01 03,0,0
10-01 04,0,0
10-01 05,0,0
10-01 06,8.491165136580097,457.11464896004503
10-01 07,2.51794945855357,25.57395724570403
10-01 08,3.4676735748713563,14.537374664689455
10-01 09,26.402739630203115,48.24037103160694
10-01 10,206.27232982574932,228.51448420681146
10-01 11,441.55167604693224,377.77891097261954
10-01 12,54.40462118232768,55.84434775233788
10-01 13,35.64192562861877,46.33288881941709
10-01 14,22.812036290977574,46.26158279760837
10-01 15,20.347216551500512,73.37459183190599
10-01 16,31.113422898747285,241.58995901814097
10-01 17,19.0500907270813,1522.261320292768
10-01 18,0,0
10-01 19,0,0
10-01 20,0,0
10-01 21,0,0
10-01 22,0,0
10-01 23,0,0
10-02 00,0,0
10-02 01,0,0
10-02 02,0,0
10-02 03,0,0
10-02 04,0,0
10-02 05,0,0
10-02 06,1.455744679170098,114.35048734360646
10-02 07,3.8719770313542448,36.48291123797394
10-02 08,5.785927059418456,19.8950951271183
10-02 09,34.74819163032729,62.79559211908267
10-02 10,12.927056860182406,20.589251268454813
10-02 11,5.392036809128583,9.154219622212167
10-02 12,3.408732431089127,7.041467409122224
10-02 13,1.9884724618315448,5.374186255602431
10-02 14,1.9348821162963075,7.300460998436497
10-02 15,5.2320603977454185,23.696528749604138
10-02 16,6.027481846306013,63.538279212688124
10-02 17,22.871917265041155,2180.929781479313
10-02 18,0,0
10-02 19,0,0
10-02 20,0,0
10-02 21,0,0
10-02 22,0,0
10-02 23,0,0
10-03 00,0,0
10-03 01,0,0
10-03 02,0,0
10-03 03,0,0
10-03 04,0,0
10-03 05,0,0
10-03 06,0.9546209867095716,99.13606845639814
10-03 07,0.9761876595800645,13.428935303465426
10-03 08,2.3367240818713255,12.180066922270163
10-03 09,6.048842424283835,16.287056301469846
10-03 10,7.0291124480060665,16.959976838302264
10-03 11,6.650019219189373,10.856413061615338
10-03 12,4.574211971039819,6.642798949076568
10-03 13,5.659600045712753,11.036532909274202
10-03 14,13.12683046898005,39.31114466770321
10-03 15,27.079780008334826,113.85479083776256
10-03 16,23.655836008243117,227.9546281641168
10-03 17,2908.9798712691536,294187.6043128526
10-03 18,0,0
10-03 19,0,0
10-03 20,0,0
10-03 21,0,0
10-03 22,0,0
10-03 23,0,0
10-04 00,0,0
10-04 01,0,0
10-04 02,0,0
10-04 03,0,0
10-04 04,0,0
10-04 05,0,0
10-04 06,822.4860772958831,387325.06996607914
10-04 07,2.897505397092616,86.47704443268874
10-04 08,1.7049578142821693,13.459825424446896
10-04 09,1.2982544220966377,8.083420587020662
10-04 10,1.308421477179191,5.080525049684731
10-04 11,1.3687940684244262,4.983068608581847
10-04 12,1.55822569728212,5.90018053265976
10-04 13,21.572424328142887,140.51830012205343
10-04 14,3.1710522750922037,17.23402836172216
10-04 15,6.008877655026526,32.82665789400129
10-04 16,31.58014386696461,349.2379440149816
10-04 17,525.2666160478606,63455.79174853647
10-04 18,0,0
10-04 19,0,0
10-04 20,0,0
10-04 21,0,0
10-04 22,0,0
10-04 23,0,0
10-05 00,0,0
10-05 01,0,0
10-05 02,0,0
10-05 03,0,0
10-05 04,0,0
10-05 05,0,0
10-05 06,1.1923296502521161,301.6318195553915
10-05 07,1.075706914608008,32.267164116906784
10-05 08,0.9680605717690043,13.426056602578505
10-05 09,1.2491844544572457,14.958720419722685
10-05 10,2.7375953398177884,34.7189336481883
10-05 11,2.850235672981472,29.45986244389699
10-05 12,50.12133216762286,300.8114555547588
10-05 13,22.00699305153495,131.28019854836444
10-05 14,54.459533904139,412.9401970868179
10-05 15,23.9386578154903,183.59944407753372
10-05 16,6.78982983783538,110.70819624553035
10-05 17,57.104835308035625,9264.931420871408
10-05 18,0,0
10-05 19,0,0
10-05 20,0,0
10-05 21,0,0
10-05 22,0,0
10-05 23,0,0
10-06 00,0,0
10-06 01,0,0
10-06 02,0,0
10-06 03,0,0
10-06 04,0,0
10-06 05,0,0
10-06 06,0.7185795270791855,128.10272489509413
10-06 07,0.6344915650407043,11.773853267592541
10-06 08,3.57488963992865,20.626669923235283
10-06 09,18.021533238129184,74.5129501290933
10-06 10,21.04028243140685,41.0647056373956
10-06 11,26.675019950037413,35.7031936767666
10-06 12,3.2307020516698106,7.296666600560332
10-06 13,3.087538400170485,10.044842504296358
10-06 14,3.419537327243488,12.445584571754141
10-06 15,6.62726708033287,34.103200463594014
10-06 16,16.475607887443253,200.52973859320724
10-06 17,96.63182161082722,19158.73640167317
10-06 18,0,0
10-06 19,0,0
10-06 20,0,0
10-06 21,0,0
10-06 22,0,0
10-06 23,0,0
10-07 00,0,0
10-07 01,0,0
10-07 02,0,0
10-07 03,0,0
10-07 04,0,0
10-07 05,0,0
10-07 06,76.17208828411779,53044.775341237284
10-07 07,12.784653407590712,757.1164133418263
10-07 08,4.8514048722029175,57.657518572568954
10-07 09,4.901869539498717,57.06773544667119
10-07 10,4.852497941719655,23.584285612372202
10-07 11,5.203797023844729,26.376153145313708
10-07 12,1.5798296163774161,5.176832318742334
10-07 13,2.0673472925206995,8.040140704244491
10-07 14,3.4776496941305677,27.78677145669187
10-07 15,3.0405461915346947,23.481068505201936
10-07 16,13.017706558225939,181.69537849645587
10-07 17,65.08601277109092,17993.80491049872
10-07 18,0,0
10-07 19,0,0
10-07 20,0,0
10-07 21,0,0
10-07 22,0,0
10-07 23,0,0
10-08 00,0,0
10-08 01,0,0
10-08 02,0,0
10-08 03,0,0
10-08 04,0,0
10-08 05,0,0
10-08 06,1.306304200206059,235.6891136190786
10-08 07,1.2059367690703418,20.57996130511683
10-08 08,0.7844491385497777,5.964049210540131
10-08 09,1.2136955022892517,5.004618024097713
10-08 10,1.9317619361491278,5.738231972163284
10-08 11,3.040757119329347,6.825129292163604
10-08 12,2.969770394024379,7.245724547003209
10-08 13,4.64290477391699,12.978810723446072
10-08 14,7.054566707394629,23.943301450924547
10-08 15,15.577667114893565,69.72196921605469
10-08 16,4.303407411935209,67.26067725967543
10-08 17,2.309911584740189,1192.643107442034
10-08 18,0,0
10-08 19,0,0
10-08 20,0,0
10-08 21,0,0
10-08 22,0,0
10-08 23,0,0
10-09 00,0,0
10-09 01,0,0
10-09 02,0,0
10-09 03,0,0
10-09 04,0,0
10-09 05,0,0
10-09 06,1.9753620680190285,458.7727705722857
10-09 07,2.134430271207363,35.357057693865904
10-09 08,30.017428898754908,146.9781625687184
10-09 09,22.886993716055898,73.85835441210779
10-09 10,5.274100356541426,15.484490986137985
10-09 11,5.122152048025747,16.861231852277534
10-09 12,4.23171390775017,21.574879046767812
10-09 13,111.64998505822469,807.7628679994826
10-09 14,19.605241214721755,117.74393320294581
10-09 15,29.663789201789456,222.5563280959034
10-09 16,12.26443762800491,256.5008260903262
10-09 17,20.129749893177024,12744.005283308656
10-09 18,0,0
10-09 19,0,0
10-09 20,0,0
10-09 21,0,0
10-09 22,0,0
10-09 23,0,0
10-10 00,0,0
10-10 01,0,0
10-10 02,0,0
10-10 03,0,0
10-10 04,0,0
10-10 05,0,0
10-10 06,1.7648494529534675,352.6279962829983
10-10 07,1.7489300764135154,21.971316522024154
10-10 08,1.7338443759771383,8.206188307467968
10-10 09,2.3628389517403843,6.852084882449295
10-10 10,4.439302931785976,9.378391348337988
10-10 11,6.609245293027291,11.813461902516469
10-10 12,10.889538539104702,18.115156912519627
10-10 13,30.075249102196185,51.146782532429334
10-10 14,37.51050723446638,86.12629332447914
10-10 15,51.861659913745946,222.9433880835725
10-10 16,60.95386022941492,873.9048234823853
10-10 17,49.416863392680256,39303.19441886276
10-10 18,0,0
10-10 19,0,0
10-10 20,0,0
10-10 21,0,0
10-10 22,0,0
10-10 23,0,0
10-11 00,0,0
10-11 01,0,0
10-11 02,0,0
10-11 03,0,0
10-11 04,0,0
10-11 05,0,0
10-11 06,1.1051498323471043,337.0954300336338
10-11 07,1.4630346543783608,25.3010938663084
10-11 08,23.167378877329742,95.17430450190045
10-11 09,4.767348383268279,15.820338755491056
10-11 10,12.457202344364445,26.695221787833624
10-11 11,538.0550853012314,858.8679157639305
10-11 12,160.80959534082393,299.6364959147645
10-11 13,10.199796082668412,26.531729517514133
10-11 14,11.123354739948864,41.418806231974294
10-11 15,9.601086363948628,56.16054878449399
10-11 16,6.341936023663187,109.09462676191905
10-11 17,19.533145957194257,25123.694866205806
10-11 18,0,0
10-11 19,0,0
10-11 20,0,0
10-11 21,0,0
10-11 22,0,0
10-11 23,0,0
10-12 00,0,0
10-12 01,0,0
10-12 02,0,0
10-12 03,0,0
10-12 04,0,0
10-12 05,0,0
10-12 06,0.6992845141462313,323.43365106012214
10-12 07,0.7437225922715247,17.322047795747057
10-12 08,17.9505143038563,90.06661821562435
10-12 09,15.300153450736293,42.35246479907909
10-12 10,4.810482217969194,10.628788184121818
10-12 11,45.22576956636457,59.10873868224239
10-12 12,20.060721343454084,27.099945397405573
10-12 13,8.904368454216486,19.958433405388803
10-12 14,62.48894807460949,204.9898405761509
10-12 15,77.95343270237996,466.23673007101854
10-12 16,257.1673667881716,4563.759580810777
10-12 17,20.873854705285638,49553.05185062895
10-12 18,0,0
10-12 19,0,0
10-12 20,0,0
10-12 21,0,0
10-12 22,0,0
10-12 23,0,0
10-13 00,0,0
10-13 01,0,0
10-13 02,0,0
10-13 03,0,0
10-13 04,0,0
10-13 05,0,0
10-13 06,1.0208940408452811,822.4552250729712
10-13 07,2.2001213200753957,60.43937718595943
10-13 08,1.8973134143937995,14.043928487316565
10-13 09,11.001035371423626,37.237402526439915
10-13 10,192.49339906173026,345.4845322443925
10-13 11,37.8516448057356,50.00680063056257
10-13 12,67.52730682539962,83.17358954580244
10-13 13,541.7874061529653,735.7439232920036
10-13 14,2371.205204333046,4743.9917088801185
10-13 15,192.31861200391324,808.4154585632441
10-13 16,239.90357382115096,3756.185582663138
10-13 17,11.064880696690516,64721.4401380702
10-13 18,0,0
10-13 19,0,0
10-13 20,0,0
10-13 21,0,0
10-13 22,0,0
10-13 23,0,0
10-14 00,0,0
10-14 01,0,0
10-14 02,0,0
10-14 03,0,0
10-14 04,0,0
10-14 05,0,0
10-14 06,0.5505671599440907,395.8240779519951
10-14 07,0.5455646105929935,14.262674899452492
10-14 08,0.6402348606231989,5.7598724690326595
10-14 09,1.0148413483186682,5.152697307932508
10-14 10,0.8025269646665268,3.1625463883441705
10-14 11,1.212716149650422,3.8023283925652267
10-14 12,4.691712906866644,10.031610279554469
10-14 13,12.007288340608545,26.21515273398289
10-14 14,47.904796854143406,158.68978390327615
10-14 15,193.61776008418013,1042.7414045676055
10-14 16,70.6693806964757,1369.8428478963342
10-14 17,3.2070776630961157,92956.20844745103
10-14 18,0,0
10-14 19,0,0
10-14 20,0,0
10-14 21,0,0
10-14 22,0,0
10-14 23,0,0
10-15 00,0,0
10-15 01,0,0
10-15 02,0,0
10-15 03,0,0
10-15 04,0,0
10-15 05,0,0
10-15 06,0.5630948086056037,519.1483354729656
10-15 07,0.5875222862414505,16.0445491347205
10-15 08,2.0638150101031334,13.48313613163117
10-15 09,48.0942895042869,141.0200757945951
10-15 10,597.2858854267076,979.5541873353518
10-15 11,341.3926481525662,463.77955201011406
10-15 12,130.49828818851267,178.81840739349877
10-15 13,86.56906695397231,178.40574211444792
10-15 14,43.00046671677872,117.2156136343559
10-15 15,108.88107081097874,575.9664164898296
10-15 16,1097.904967884484,23107.896702185593
10-15 17,0,0
10-15 18,0,0
10-15 19,0,0
10-15 20,0,0
10-15 21,0,0
10-15 22,0,0
10-15 23,0,0
10-16 00,0,0
10-16 01,0,0
10-16 02,0,0
10-16 03,0,0
10-16 04,0,0
10-16 05,0,0
10-16 06,1.8514792634872521,2182.1492545039696
10-16 07,2.1542471404495225,57.60688746206514
10-16 08,2.4303157611394965,15.62839788704471
10-16 09,3.668082197869552,11.996771358326797
10-16 10,7.7070233464196365,16.661077493856073
10-16 11,33.559543680466355,51.06259392307088
10-16 12,11.884120104378537,20.777489936037234
10-16 13,14.883736826257133,31.003873296378035
10-16 14,17.205916386790925,68.2337085896614
10-16 15,52.927027635513824,362.42363743985027
10-16 16,37.74758791964341,945.3575978955214
10-16 17,0,0
10-16 18,0,0
10-16 19,0,0
10-16 20,0,0
10-16 21,0,0
10-16 22,0,0
10-16 23,0,0
10-17 00,0,0
10-17 01,0,0
10-17 02,0,0
10-17 03,0,0
10-17 04,0,0
10-17 05,0,0
10-17 06,1.8547856865562415,2150.447701890035
10-17 07,1.9928448237972103,38.66032849668281
10-17 08,4.039953262351292,20.29194346800091
10-17 09,3.0850756169907614,9.289401920538314
10-17 10,15.222379053257473,36.62824019484293
10-17 11,72.12560302740971,146.53604245512355
10-17 12,44.13704947249621,84.88509847247754
10-17 13,63.58967138909681,149.05642346256283
10-17 14,37.50859669867205,125.94718928218018
10-17 15,75.27987451275996,490.3372006506725
10-17 16,48.67701857294443,1334.3025688029645
10-17 17,0,0
10-17 18,0,0
10-17 19,0,0
10-17 20,0,0
10-17 21,0,0
10-17 22,0,0
10-17 23,0,0
10-18 00,0,0
10-18 01,0,0
10-18 02,0,0
10-18 03,0,0
10-18 04,0,0
10-18 05,0,0
10-18 06,0.5748104035888901,1677.8211663605282
10-18 07,0.5670575432332715,19.24483427650106
10-18 08,2.3941621633276124,19.882640825840344
10-18 09,5.462800753678512,28.636533096700138
10-18 10,3.837472361463446,17.909643964110817
10-18 11,3.894595287042522,15.079858771746956
10-18 12,4.193781997623218,13.99443034622849
10-18 13,11.03393663363422,32.80862159277625
10-18 14,24.269966828099804,93.66137993202527
10-18 15,60.8410265999323,432.70145720669086
10-18 16,115.80370262162359,3610.5178171461
10-18 17,0,0
10-18 18,0,0
10-18 19,0,0
10-18 20,0,0
10-18 21,0,0
10-18 22,0,0
10-18 23,0,0
10-19 00,0,0
10-19 01,0,0
10-19 02,0,0
10-19 03,0,0
10-19 04,0,0
10-19 05,0,0
10-19 06,1.366849915206731,12305.498703752839
10-19 07,1.8469738948718384,138.97198904671714
10-19 08,15.14612381241163,556.1590230888576
10-19 09,7.6969216605760105,171.93841393154716
10-19 10,1.9031364936262611,21.8266470633132
10-19 11,2.6279790448546456,25.454350595358118
10-19 12,2.545608261136539,14.92218866423405
10-19 13,9.334508998068893,47.53561897929244
10-19 14,6.569247592942552,48.03949931866004
10-19 15,18658.761135414312,160849.3273710529
10-19 16,129.95786339926764,4851.01945208225
10-19 17,0,0
10-19 18,0,0
10-19 19,0,0
10-19 20,0,0
10-19 21,0,0
10-19 22,0,0
10-19 23,0,0
10-20 00,0,0
10-20 01,0,0
10-20 02,0,0
10-20 03,0,0
10-20 04,0,0
10-20 05,0,0
10-20 06,1.103732416751837,17360.1919568319
10-20 07,0.8068375066588901,50.38269283394325
10-20 08,0.5730722824758743,8.044270118612282
10-20 09,0.5262537940109507,4.322471885667443
10-20 10,0.9731443711038006,5.076505182162315
10-20 11,1.5725455040237526,5.939706880488483
10-20 12,1.5544331528987876,6.251354278470234
10-20 13,2.275856168564355,12.053015693467772
10-20 14,3.3489743623199675,22.54943259897112
10-20 15,31.43550163757195,341.5933809560902
10-20 16,174.58524756911186,8166.220796447822
10-20 17,0,0
